CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS CAMBRDG & PBORO CCG;Spinney Surgery;1 040,00;2 424,00;1 667,00;917,00;6 048,00
NHS CAMBRDG & PBORO CCG;St Mary's Surgery;1 684,00;811,00;915,00;717,00;4 127,00
NHS CAMBRDG & PBORO CCG;St Neots Health Centre;148,00;615,00;611,00;200,00;1 574,00
NHS CAMBRDG & PBORO CCG;St Neots Non Registered Patients;15,00;0,00;0,00;0,00;14,00
NHS CAMBRDG & PBORO CCG;St. George's Medical Centre;971,00;968,00;1 157,00;195,00;3 291,00
NHS CAMBRDG & PBORO CCG;Staploe Medical Centre;1 136,00;3 163,00;729,00;3 508,00;8 536,00
NHS CAMBRDG & PBORO CCG;Swavesey Surgery;1 025,00;0,00;110,00;375,00;1 510,00
NHS CAMBRDG & PBORO CCG;The Firm;4,00;0,00;4,00;2,00;10,00
NHS CAMBRDG & PBORO CCG;The Grange Medical Centre;151,00;456,00;1 473,00;253,00;2 333,00
NHS CAMBRDG & PBORO CCG;The Health Centre Practice;24,00;762,00;483,00;421,00;1 690,00
NHS CAMBRDG & PBORO CCG;Thistlemoor Medical Centre;1 384,00;4 094,00;816,00;975,00;7 269,00
NHS CAMBRDG & PBORO CCG;Thomas Walker;1 581,00;268,00;805,00;0,00;2 654,00
NHS CAMBRDG & PBORO CCG;Thorney Medical Practice;1 099,00;231,00;1 237,00;454,00;3 021,00
NHS CAMBRDG & PBORO CCG;Thorpe Road;959,00;593,00;0,00;19,00;1 571,00
NHS CAMBRDG & PBORO CCG;Trinity Surgery;1 657,00;447,00;155,00;409,00;2 668,00
NHS CAMBRDG & PBORO CCG;Trumpington Street Medical Practice;391,00;4 029,00;52,00;1 147,00;5 619,00
NHS CAMBRDG & PBORO CCG;Ucc - Cambridge OOH;59,00;110,00;48,00;95,00;312,00
NHS CAMBRDG & PBORO CCG;Ucc - Ely OOH;0,00;4,00;0,00;0,00;3,00
NHS CAMBRDG & PBORO CCG;Ucc - Huntingdon OOH;0,00;0,00;4,00;5,00;9,00
NHS CAMBRDG & PBORO CCG;Wansford;794,00;669,00;1 215,00;1 749,00;4 427,00
NHS CAMBRDG & PBORO CCG;Waterbeach Surgery;56,00;480,00;1,00;242,00;779,00
NHS CAMBRDG & PBORO CCG;Welland Medical;256,00;126,00;48,00;3,00;433,00
NHS CAMBRDG & PBORO CCG;Wellside Surgery;890,00;378,00;1 712,00;415,00;3 395,00
NHS CAMBRDG & PBORO CCG;Westgate;677,00;559,00;101,00;38,00;1 375,00
NHS CAMBRDG & PBORO CCG;Westwood Clinic;164,00;1 087,00;126,00;269,00;1 646,00
NHS CAMBRDG & PBORO CCG;Willingham Medical Practice;2 434,00;700,00;0,00;1 697,00;4 831,00
NHS CAMBRDG & PBORO CCG;Woodlands Surgery;12,00;970,00;0,00;23,00;1 005,00
NHS CAMBRDG & PBORO CCG;Yaxley Group Practice;246,00;854,00;894,00;90,00;2 084,00
NHS CAMBRDG & PBORO CCG;York Street Medical Practice;4 788,00;862,00;22,00;673,00;6 345,00
NHS CAMDEN CCG;Abbey Medical Centre;4 483,00;2 454,00;1 873,00;1 374,00;10 184,00
NHS CAMDEN CCG;Adelaide Medical Centre;2 344,00;3 486,00;1 043,00;1 650,00;8 523,00
NHS CAMDEN CCG;Ampthill Practice;2 089,00;706,00;683,00;441,00;3 919,00
NHS CAMDEN CCG;Bedford Square Medical Centre;0,00;0,00;0,00;0,00;0,00
NHS CAMDEN CCG;Belsize Priory Medical Practice (Group);796,00;2 372,00;679,00;63,00;3 910,00
NHS CAMDEN CCG;Brondesbury Medical Centre;8 550,00;8 610,00;1 451,00;1 361,00;19 972,00
NHS CAMDEN CCG;Brookfield Park Surgery;333,00;216,00;84,00;25,00;658,00
NHS CAMDEN CCG;Brunswick Medical Centre Uhpc;2 205,00;339,00;1 203,00;2 148,00;5 895,00
NHS CAMDEN CCG;Camden Health Improvement Practice;0,00;215,00;671,00;0,00;886,00
NHS CAMDEN CCG;Camden Integrated Care Service;0,00;0,00;6,00;0,00;6,00
NHS CAMDEN CCG;Caversham Group Practice;2 857,00;2 612,00;1 236,00;1 505,00;8 210,00
NHS CAMDEN CCG;Chomley Gardens Surgery;345,00;1 647,00;1 636,00;525,00;4 153,00
NHS CAMDEN CCG;Daleham Gardens Health Centre;5 403,00;120,00;2 055,00;24,00;7 602,00
NHS CAMDEN CCG;Dr Shina's Surgery;0,00;0,00;0,00;0,00;0,00
NHS CAMDEN CCG;Fortune Green Road Surgery;30,00;424,00;0,00;0,00;454,00
NHS CAMDEN CCG;Four Trees Surgery;0,00;442,00;185,00;288,00;915,00
NHS CAMDEN CCG;Gower Place Practice;0,00;792,00;0,00;0,00;792,00
NHS CAMDEN CCG;Gower Street Practice;38,00;2 396,00;0,00;194,00;2 628,00
NHS CAMDEN CCG;Gray's Inn Road Medical Centre;175,00;1 786,00;38,00;592,00;2 591,00
NHS CAMDEN CCG;Hampstead Group Practice;2 507,00;3 937,00;1 856,00;1 885,00;10 185,00
NHS CAMDEN CCG;Holborn Medical Centre;716,00;153,00;38,00;549,00;1 456,00
NHS CAMDEN CCG;James Wigg Group Practice;4 275,00;6 955,00;4 145,00;3 996,00;19 371,00
NHS CAMDEN CCG;Keats Group Practice;179,00;1 225,00;1 031,00;91,00;2 526,00
NHS CAMDEN CCG;Kings Cross Road Practice;39,00;181,00;68,00;142,00;430,00
NHS CAMDEN CCG;Museum Practice;759,00;0,00;132,00;0,00;891,00
NHS CAMDEN CCG;Park End Surgery;1 271,00;169,00;1 366,00;12,00;2 818,00
NHS CAMDEN CCG;Parliament Hill Surgery;2 868,00;3 065,00;1 075,00;892,00;7 900,00
NHS CAMDEN CCG;Primrose Hill Surgery;3 413,00;634,00;843,00;90,00;4 980,00
NHS CAMDEN CCG;Prince Of Wales Road Practice (Group);1 961,00;1 733,00;645,00;688,00;5 027,00
NHS CAMDEN CCG;Prince Of Wales Road Practice (Single);0,00;108,00;0,00;0,00;108,00
NHS CAMDEN CCG;Queens Crescent Practice;461,00;70,00;128,00;48,00;707,00
NHS CAMDEN CCG;Rosslyn Hill Surgery;0,00;239,00;126,00;0,00;365,00
NHS CAMDEN CCG;Somers Town Medical Centre;337,00;1 080,00;1 366,00;1 972,00;4 755,00
NHS CAMDEN CCG;St Philips Medical Centre;6,00;1 152,00;0,00;2 371,00;3 529,00
NHS CAMDEN CCG;Swiss Cottage Surgery;434,00;3 831,00;1 255,00;775,00;6 295,00
NHS CAMDEN CCG;The Bloomsbury Surgery;48,00;0,00;0,00;0,00;48,00
NHS CAMDEN CCG;The Regents Park Practice;678,00;30,00;490,00;914,00;2 112,00
NHS CAMDEN CCG;West End Lane Medical Practice;38,00;240,00;0,00;71,00;349,00
NHS CAMDEN CCG;West Hampstead Medical Centre;2 052,00;2 257,00;1 172,00;385,00;5 866,00
NHS CAMDEN CCG;Westfield Medical Centre;0,00;0,00;0,00;0,00;0,00
NHS CANNOCK CHASE CCG;Aelfgar Surgery;401,00;56,00;402,00;72,00;931,00
NHS CANNOCK CHASE CCG;Alderwood Medical Practice;228,00;180,00;2 238,00;1 197,00;3 843,00
NHS CANNOCK CHASE CCG;Badger Healthcare Ltd OOH;1,00;0,00;7,00;0,00;8,00
NHS CANNOCK CHASE CCG;Brereton Surgery;1 312,00;720,00;470,00;6,00;2 508,00
NHS CANNOCK CHASE CCG;Chadsmoor Medical Practice;1 109,00;0,00;134,00;0,00;1 243,00
NHS CANNOCK CHASE CCG;Compton Hospice;49,00;0,00;43,00;0,00;92,00
NHS CANNOCK CHASE CCG;Dr A Yi;0,00;540,00;57,00;12,00;609,00
NHS CANNOCK CHASE CCG;Dr Js Chandra;121,00;714,00;130,00;151,00;1 116,00
NHS CANNOCK CHASE CCG;Dr M Murugan;1 815,00;540,00;12,00;229,00;2 596,00
NHS CANNOCK CHASE CCG;Dr P Coates;0,00;0,00;20,00;0,00;20,00
NHS CANNOCK CHASE CCG;Dr Vk Singh;44,00;900,00;441,00;0,00;1 385,00
NHS CANNOCK CHASE CCG;Essington Medical Centre;450,00;99,00;252,00;12,00;813,00
NHS CANNOCK CHASE CCG;GP Suite Surgery;256,00;236,00;280,00;681,00;1 453,00
NHS CANNOCK CHASE CCG;Great Wyrley Health Centre;118,00;3 919,00;102,00;450,00;4 589,00
NHS CANNOCK CHASE CCG;Heath Hayes Health Centre;801,00;2 332,00;280,00;1 758,00;5 171,00
NHS CANNOCK CHASE CCG;High Street Surgery;1 194,00;111,00;390,00;2 358,00;4 053,00
NHS CANNOCK CHASE CCG;Horsefair Practice;941,00;901,00;427,00;323,00;2 592,00
NHS CANNOCK CHASE CCG;Landywood Lane Surgery;74,00;90,00;285,00;0,00;449,00
NHS CANNOCK CHASE CCG;Moss Street Surgery;271,00;17,00;706,00;269,00;1 263,00
NHS CANNOCK CHASE CCG;Newhall Street Surgery;0,00;36,00;76,00;0,00;112,00
NHS CANNOCK CHASE CCG;Norton Canes Health Centre;1 929,00;492,00;30,00;240,00;2 691,00
NHS CANNOCK CHASE CCG;Norton Canes Practice;81,00;1 809,00;101,00;285,00;2 276,00
NHS CANNOCK CHASE CCG;Norton Canes Surgery;6,00;1 093,00;215,00;133,00;1 447,00
NHS CANNOCK CHASE CCG;Rawnsley Surgery;150,00;0,00;505,00;872,00;1 527,00
NHS CANNOCK CHASE CCG;Red Lion Surgery;1 574,00;112,00;0,00;58,00;1 744,00
NHS CANNOCK CHASE CCG;Sandy Lane Surgery;7 015,00;6 134,00;368,00;342,00;13 859,00
NHS CANNOCK CHASE CCG;Southfield Way Surgery;858,00;224,00;222,00;390,00;1 694,00
NHS CANNOCK CHASE CCG;Staffordshire Doctors Urgent Care OOH;144,00;11,00;29,00;2,00;186,00
NHS CANNOCK CHASE CCG;The Colliery Practice;4 317,00;2 032,00;970,00;356,00;7 675,00
NHS CANNOCK CHASE CCG;The Nile Practice;514,00;486,00;282,00;165,00;1 447,00
NHS CANNOCK CHASE CCG;Wardles Lane Surgery;5,00;631,00;223,00;0,00;859,00
NHS CANTERBY & COAST CCG;7 The Butchery;342,00;1 414,00;0,00;293,00;2 049,00
NHS CANTERBY & COAST CCG;Ash Surgery;1 274,00;2 486,00;286,00;0,00;4 046,00
NHS CANTERBY & COAST CCG;Boughton Medical Centre;62,00;0,00;1 279,00;248,00;1 589,00
NHS CANTERBY & COAST CCG;Canterbury Health Centre;65,00;2 427,00;316,00;267,00;3 075,00
NHS CANTERBY & COAST CCG;Canterbury Medical Practice;1 908,00;5 943,00;456,00;814,00;9 121,00
NHS CANTERBY & COAST CCG;Chartham Surgery;319,00;18,00;198,00;12,00;547,00
NHS CANTERBY & COAST CCG;Coach House Surgery;694,00;736,00;2 027,00;0,00;3 427,00
NHS CANTERBY & COAST CCG;Cossington House Surgery;621,00;7 211,00;35,00;33,00;7 900,00
NHS CANTERBY & COAST CCG;Cross Lane Medical Practice;0,00;0,00;0,00;0,00;0,00
NHS CANTERBY & COAST CCG;Dr Logan & Partners;3 013,00;5 369,00;3 554,00;1 215,00;13 151,00
NHS CANTERBY & COAST CCG;East Kent OOH;259,00;225,00;76,00;100,00;660,00
NHS CANTERBY & COAST CCG;Int Care (GP) Canterbury;49,00;2,00;0,00;0,00;51,00
NHS CANTERBY & COAST CCG;New Dover Road Surgery;6 154,00;9 555,00;796,00;3 977,00;20 482,00
NHS CANTERBY & COAST CCG;Newton Road Surgery;3 430,00;6 017,00;82,00;1 383,00;10 912,00
NHS CANTERBY & COAST CCG;Northgate Medical Practice;1 053,00;10 432,00;6 573,00;262,00;18 320,00
NHS CANTERBY & COAST CCG;Saddleton Road Surgery;1 758,00;1 806,00;22,00;0,00;3 583,00
NHS CANTERBY & COAST CCG;South East Health Ltd OOH;125,00;101,00;9,00;0,00;235,00
NHS CANTERBY & COAST CCG;St Annes Group Practice;4 220,00;10 072,00;2 134,00;1 173,00;17 599,00
NHS CANTERBY & COAST CCG;Sturry Surgery;3 129,00;10 961,00;1 007,00;166,00;15 263,00
NHS CANTERBY & COAST CCG;The Market Place Surgery;854,00;2 815,00;2 416,00;787,00;6 872,00
NHS CANTERBY & COAST CCG;The Old School Surgery;31,00;2 619,00;2 172,00;2 697,00;7 519,00
NHS CANTERBY & COAST CCG;The Park Surgery;1 857,00;7 297,00;3 928,00;345,00;13 427,00
NHS CANTERBY & COAST CCG;The University Medical Centre;0,00;3 905,00;397,00;223,00;4 525,00
NHS CANTERBY & COAST CCG;Whitstable Medical Practice;4 735,00;10 594,00;6 791,00;2 976,00;25 096,00
NHS CANTERBY & COAST CCG;William Street Surgery;1 631,00;1 317,00;676,00;0,00;3 611,00
NHS CASTLE PT & ROCH CCG;Ashingdon Medical Centre;75,00;0,00;16,00;0,00;91,00
NHS CASTLE PT & ROCH CCG;Audley Mills Surgery;3 910,00;3 274,00;2 654,00;2 518,00;12 356,00
NHS CASTLE PT & ROCH CCG;Benfleet Surgery;0,00;1 198,00;493,00;332,00;2 023,00
NHS CASTLE PT & ROCH CCG;Chaudhury Surgery;1 480,00;1 764,00;721,00;282,00;4 247,00
NHS CASTLE PT & ROCH CCG;Church View Surgery;8 940,00;2 057,00;2 784,00;2 240,00;16 021,00
NHS CASTLE PT & ROCH CCG;Conner & Partners;1 144,00;150,00;850,00;599,00;2 743,00
NHS CASTLE PT & ROCH CCG;DMC Healthcare;200,00;0,00;0,00;19,00;219,00
NHS CASTLE PT & ROCH CCG;Downhall Park Surgery;0,00;1 907,00;461,00;45,00;2 413,00
NHS CASTLE PT & ROCH CCG;Dr Bajen And Dr Blasco;463,00;1 946,00;988,00;108,00;3 505,00
NHS CASTLE PT & ROCH CCG;Dr Hiscock & Partners;6 669,00;0,00;1 189,00;838,00;8 696,00
NHS CASTLE PT & ROCH CCG;Dr Puzey Dr Kothari And Dr Nanda;1 330,00;1 030,00;1 669,00;1 013,00;5 042,00
NHS CASTLE PT & ROCH CCG;Essex Way Surgery;1 131,00;1 321,00;600,00;248,00;3 300,00
NHS CASTLE PT & ROCH CCG;Gardiner Practice;0,00;120,00;556,00;0,00;676,00
NHS CASTLE PT & ROCH CCG;Ghauri Practice;658,00;642,00;1 064,00;39,00;2 403,00
NHS CASTLE PT & ROCH CCG;Grafton Surgery;492,00;774,00;877,00;309,00;2 452,00
NHS CASTLE PT & ROCH CCG;High Road Family Doctors;679,00;1 014,00;43,00;96,00;1 832,00
NHS CASTLE PT & ROCH CCG;Leigh Beck Surgery;835,00;67,00;17,00;258,00;1 177,00
NHS CASTLE PT & ROCH CCG;NMP Castle Point And Rochford CCG;1 156,00;0,00;151,00;0,00;1 307,00
NHS CASTLE PT & ROCH CCG;Oaklands Surgery;3 646,00;3 953,00;1 790,00;179,00;9 568,00
NHS CASTLE PT & ROCH CCG;P A Patel Surgery;41,00;1 188,00;18,00;0,00;1 247,00
NHS CASTLE PT & ROCH CCG;Palliative Care Service;114,00;0,00;8,00;0,00;122,00
NHS CASTLE PT & ROCH CCG;R M Patel Practice;898,00;576,00;1 222,00;0,00;2 696,00
NHS CASTLE PT & ROCH CCG;Rahman Practice;264,00;1 000,00;1 171,00;23,00;2 458,00
NHS CASTLE PT & ROCH CCG;The Greensward Surgery;524,00;297,00;360,00;37,00;1 218,00
NHS CASTLE PT & ROCH CCG;The Hollies;495,00;1 803,00;2 250,00;898,00;5 446,00
NHS CASTLE PT & ROCH CCG;The Island Surgery;640,00;208,00;936,00;170,00;1 954,00
NHS CASTLE PT & ROCH CCG;The Long Road Surgery;0,00;0,00;0,00;0,00;0,00
NHS CASTLE PT & ROCH CCG;The Practice Leecon Way;2 803,00;1 440,00;30,00;415,00;4 688,00
NHS CASTLE PT & ROCH CCG;Third Avenue Health Centre;1 433,00;770,00;348,00;76,00;2 627,00
NHS CASTLE PT & ROCH CCG;Wakering Medical Ctr.;3 181,00;2 192,00;1 491,00;431,00;7 295,00
NHS CASTLE PT & ROCH CCG;William Harvey Surgery;665,00;1 305,00;307,00;721,00;2 998,00
NHS CENTRAL LONDON CCG;Belgravia Surgery;550,00;270,00;1 182,00;96,00;2 098,00
NHS CENTRAL LONDON CCG;Cavendish Health Centre;52,00;344,00;31,00;62,00;489,00
NHS CENTRAL LONDON CCG;Central London CCG - Clch (NMP);0,00;0,00;0,00;0,00;0,00
NHS CENTRAL LONDON CCG;Connaught Square Practice;866,00;1 712,00;8,00;476,00;3 062,00
NHS CENTRAL LONDON CCG;Covent Garden Medical Centre;547,00;1 086,00;170,00;236,00;2 039,00
NHS CENTRAL LONDON CCG;Crawford Street Surgery;54,00;42,00;140,00;0,00;236,00
NHS CENTRAL LONDON CCG;Crompton Medical Centre;851,00;119,00;205,00;136,00;1 311,00
NHS CENTRAL LONDON CCG;Dr Maher Shakarchi's Practice;325,00;204,00;147,00;141,00;817,00
NHS CENTRAL LONDON CCG;Dr Victoria Muir's Practice;0,00;2 226,00;2,00;149,00;2 377,00
NHS CENTRAL LONDON CCG;Fitzrovia Medical Centre;76,00;943,00;513,00;109,00;1 641,00
NHS CENTRAL LONDON CCG;Great Chapel Street;44,00;262,00;0,00;12,00;318,00
NHS CENTRAL LONDON CCG;Ground Floor Lanark Medical Centre;13,00;2 128,00;301,00;120,00;2 562,00
NHS CENTRAL LONDON CCG;Imperial College Health Centre;228,00;489,00;0,00;0,00;717,00
NHS CENTRAL LONDON CCG;Kings College Health Centre;0,00;0,00;0,00;309,00;309,00
NHS CENTRAL LONDON CCG;LCW CL CCG OOH;2,00;0,00;6,00;0,00;8,00
NHS CENTRAL LONDON CCG;Lisson Grove Health Centre;358,00;689,00;19,00;182,00;1 248,00
NHS CENTRAL LONDON CCG;Little Venice Medical Centre;200,00;356,00;154,00;248,00;958,00
NHS CENTRAL LONDON CCG;Maida Vale Medical Centre;563,00;2 779,00;1 562,00;324,00;5 228,00
NHS CENTRAL LONDON CCG;Marven Medical Practice;999,00;2 000,00;1 048,00;417,00;4 464,00
NHS CENTRAL LONDON CCG;Marylebone Health Centre;354,00;981,00;793,00;446,00;2 574,00
NHS CENTRAL LONDON CCG;Mayfair Medical Centre;25,00;0,00;0,00;0,00;20,00
NHS CENTRAL LONDON CCG;Millbank Medical Centre;1 042,00;2 965,00;856,00;387,00;5 250,00
NHS CENTRAL LONDON CCG;Newton Medical Centre;5 428,00;1 289,00;1 426,00;822,00;8 965,00
NHS CENTRAL LONDON CCG;North West London Medical Centre;620,00;196,00;422,00;0,00;1 238,00
NHS CENTRAL LONDON CCG;Paddington Green Health Centre;896,00;922,00;1 825,00;0,00;3 643,00
NHS CENTRAL LONDON CCG;Soho Centre For Health And Care;136,00;0,00;72,00;78,00;286,00
NHS CENTRAL LONDON CCG;Soho Square General Practice;780,00;1 630,00;82,00;314,00;2 806,00
NHS CENTRAL LONDON CCG;Soho Walk In Centre (Wic);0,00;0,00;0,00;0,00;0,00
NHS CENTRAL LONDON CCG;St Johns Wood Medical Practice;1 827,00;1 334,00;1 549,00;141,00;4 851,00
NHS CENTRAL LONDON CCG;The Doctor Hickey Surgery;93,00;2 554,00;514,00;151,00;3 312,00
NHS CENTRAL LONDON CCG;The Randolph Surgery;43,00;831,00;392,00;194,00;1 460,00
NHS CENTRAL LONDON CCG;The Royal Mews Surgery;0,00;0,00;121,00;187,00;308,00
NHS CENTRAL LONDON CCG;The Westbourne Green Surgery;1 844,00;804,00;24,00;120,00;2 792,00
NHS CENTRAL LONDON CCG;Third Floor Lanark Road Medical Centre;986,00;0,00;0,00;0,00;986,00
NHS CENTRAL LONDON CCG;Victoria Medical Centre;1 999,00;1 555,00;1 708,00;206,00;5 468,00
NHS CENTRAL LONDON CCG;Wellington Health Centre;1 287,00;457,00;425,00;169,00;2 338,00
NHS CENTRAL LONDON CCG;Westminster And Pimlico Health Centre;0,00;0,00;0,00;0,00;0,00
NHS CENTRAL LONDON CCG;Westminster Ldp;0,00;0,00;0,00;19,00;19,00
NHS CENTRAL LONDON CCG;Westminster School;0,00;0,00;0,00;24,00;24,00
NHS CENTRAL LONDON CCG;Westminster Zt Practice;0,00;0,00;0,00;0,00;0,00
NHS CENTRAL LONDON CCG;Woodfield Road Medical Centre;698,00;672,00;488,00;12,00;1 870,00
NHS CENTRAL MANCHSTR CCG;Ailsa Craig Medical Centre;1 815,00;9 484,00;2 137,00;300,00;13 736,00
NHS CENTRAL MANCHSTR CCG;Ashcroft Surgery;5 690,00;8 680,00;1 157,00;1 416,00;16 943,00
NHS CENTRAL MANCHSTR CCG;Ashville Surgery;4 802,00;4 041,00;49,00;1 009,00;9 901,00
NHS CENTRAL MANCHSTR CCG;Cmft Adult Community Services;125,00;0,00;158,00;0,00;283,00
NHS CENTRAL MANCHSTR CCG;Corkland Road Medical Practice;680,00;2 888,00;1 645,00;355,00;5 568,00
NHS CENTRAL MANCHSTR CCG;Cornbrook Medical Practice;2 140,00;3 760,00;1 060,00;153,00;7 113,00
NHS CENTRAL MANCHSTR CCG;Dr Chen & Davis;0,00;0,00;0,00;0,00;0,00
NHS CENTRAL MANCHSTR CCG;Dr Chiu Koh And Gan;1 450,00;2 852,00;2 038,00;0,00;6 340,00
NHS CENTRAL MANCHSTR CCG;Dr Cunningham & Partners;6 224,00;6 080,00;485,00;234,00;13 023,00
NHS CENTRAL MANCHSTR CCG;Dr Hussain's Practice;0,00;0,00;0,00;0,00;0,00
NHS CENTRAL MANCHSTR CCG;Dr Radcliffe And Chew-Graham;2 148,00;2 648,00;658,00;888,00;6 342,00
NHS CENTRAL MANCHSTR CCG;Dr Tiwari's Practice;0,00;114,00;58,00;0,00;172,00
NHS CENTRAL MANCHSTR CCG;Gorton Medical Centre;2 057,00;11 065,00;1 798,00;1 008,00;15 928,00
NHS CENTRAL MANCHSTR CCG;Gorton Parks Intermediate Care Unit;770,00;268,00;129,00;208,00;1 375,00
NHS CENTRAL MANCHSTR CCG;Hawthorn MC;930,00;2 026,00;487,00;887,00;4 330,00
NHS CENTRAL MANCHSTR CCG;Kaya Practice;0,00;0,00;0,00;0,00;0,00
NHS CENTRAL MANCHSTR CCG;Levenshulme Medical Practice;4 206,00;3 674,00;951,00;422,00;9 253,00
NHS CENTRAL MANCHSTR CCG;Longsight Medical Practice;202,00;4 771,00;705,00;114,00;5 792,00
NHS CENTRAL MANCHSTR CCG;Moss Side Family Medical Practice;822,00;1 421,00;87,00;116,00;2 446,00
NHS CENTRAL MANCHSTR CCG;Mount Road Surgery;4 295,00;11 604,00;4,00;16,00;15 919,00
NHS CENTRAL MANCHSTR CCG;New Bank Health;295,00;4 706,00;510,00;591,00;6 102,00
NHS CENTRAL MANCHSTR CCG;Oswald Road Medical Practice;372,00;3 344,00;206,00;128,00;4 050,00
NHS CENTRAL MANCHSTR CCG;Out Of Hours Service;160,00;21,00;50,00;20,00;251,00
NHS CENTRAL MANCHSTR CCG;Parkside Surgery;1 404,00;2 151,00;502,00;747,00;4 804,00
NHS CENTRAL MANCHSTR CCG;Pcec;0,00;4,00;0,00;0,00;4,00
NHS CENTRAL MANCHSTR CCG;Primary Care Manchester Limited;0,00;0,00;20,00;5,00;25,00
NHS CENTRAL MANCHSTR CCG;Princess Road Surgery;6 317,00;260,00;1 906,00;678,00;9 161,00
NHS CENTRAL MANCHSTR CCG;Shiv Lodge Medical Centre;749,00;4 917,00;440,00;50,00;6 156,00
NHS CENTRAL MANCHSTR CCG;Surrey Lodge Practice;2 748,00;4 719,00;318,00;655,00;8 440,00
NHS CENTRAL MANCHSTR CCG;The Alexandra Practice;2 159,00;351,00;654,00;151,00;3 315,00
NHS CENTRAL MANCHSTR CCG;The Arch Medical Practice;2 976,00;6 821,00;522,00;84,00;10 403,00
NHS CENTRAL MANCHSTR CCG;The Doc's Surgery;1 085,00;2 449,00;291,00;1 045,00;4 870,00
NHS CENTRAL MANCHSTR CCG;The Range Medical Centre;9 512,00;4 941,00;221,00;307,00;14 981,00
NHS CENTRAL MANCHSTR CCG;The Robert Darbishire Practice;3 461,00;10 391,00;1 248,00;381,00;15 481,00
NHS CENTRAL MANCHSTR CCG;The Vallance Centre;148,00;3 441,00;1 129,00;486,00;5 204,00
NHS CENTRAL MANCHSTR CCG;The Whitswood Practice;1 947,00;509,00;0,00;367,00;2 823,00
NHS CENTRAL MANCHSTR CCG;West Gorton Medical Practice;2 572,00;10 962,00;4 144,00;302,00;17 980,00
NHS CENTRAL MANCHSTR CCG;West Point Medical Centre;1 672,00;5 225,00;1 168,00;66,00;8 131,00
NHS CENTRAL MANCHSTR CCG;Wilbraham Surgery;1 369,00;5 687,00;3 499,00;457,00;11 012,00
NHS CENTRAL MANCHSTR CCG;Wilmslow Road Surgery;188,00;3 131,00;683,00;126,00;4 128,00
NHS CHILTERN CCG;Amersham Health Centre;5 285,00;0,00;226,00;579,00;6 090,00
NHS CHILTERN CCG;Bucks Urgent Care;69,00;36,00;69,00;12,00;186,00
NHS CHILTERN CCG;Burnham Health Centre;2 008,00;447,00;1 546,00;1 122,00;5 123,00
NHS CHILTERN CCG;Carrington House Surgery;69,00;45,00;0,00;317,00;431,00
NHS CHILTERN CCG;Cherrymead Surgery;38,00;0,00;81,00;321,00;440,00
NHS CHILTERN CCG;Chiltern House Med Centre;126,00;238,00;537,00;1 009,00;1 910,00
NHS CHILTERN CCG;Cressex Health Centre;75,00;106,00;0,00;0,00;166,00
NHS CHILTERN CCG;Denham Medical Centre;138,00;180,00;593,00;475,00;1 386,00
NHS CHILTERN CCG;Desborough Surgery;1 473,00;1 868,00;236,00;760,00;4 337,00
NHS CHILTERN CCG;Dr Allan And Partners;322,00;660,00;306,00;1 233,00;2 521,00
NHS CHILTERN CCG;Dr Firth And Partners;726,00;90,00;71,00;645,00;1 532,00
NHS CHILTERN CCG;Gladstone Road Surgery;1 619,00;0,00;1 244,00;510,00;3 373,00
NHS CHILTERN CCG;Hawthornden Surgery;1 602,00;36,00;520,00;1 330,00;3 488,00
NHS CHILTERN CCG;Highfield Surgery;806,00;0,00;531,00;192,00;1 529,00
NHS CHILTERN CCG;Hughenden Valley Surgery;795,00;18,00;3 843,00;1 759,00;6 415,00
NHS CHILTERN CCG;Iver Heath Health Centre;0,00;0,00;0,00;0,00;0,00
NHS CHILTERN CCG;Iver Medical Centre;845,00;168,00;288,00;949,00;2 250,00
NHS CHILTERN CCG;Kingswood Surgery;861,00;14,00;12,00;0,00;885,00
NHS CHILTERN CCG;Little Chalfont Surgery;703,00;504,00;181,00;460,00;1 848,00
NHS CHILTERN CCG;Millbarn Medical Centre;1 744,00;0,00;166,00;969,00;2 879,00
NHS CHILTERN CCG;Minor Injuries And Illness Unit;0,00;17,00;0,00;13,00;30,00
NHS CHILTERN CCG;National Society For Epilepsy;0,00;0,00;0,00;0,00;0,00
NHS CHILTERN CCG;NHS England Thames Valley Area VPS;0,00;0,00;0,00;0,00;0,00
NHS CHILTERN CCG;Pound House Surgery;915,00;42,00;1 264,00;225,00;2 446,00
NHS CHILTERN CCG;Priory Surgery;2 205,00;0,00;236,00;1 398,00;3 839,00
NHS CHILTERN CCG;Prospect House Surgery;339,00;240,00;32,00;231,00;842,00
NHS CHILTERN CCG;Rectory Meadow Surgery;2 682,00;848,00;608,00;314,00;4 452,00
NHS CHILTERN CCG;Riverside Surgery;865,00;1 177,00;11,00;547,00;2 600,00
NHS CHILTERN CCG;Southmead Surgery;1 047,00;366,00;395,00;419,00;2 227,00
NHS CHILTERN CCG;Stokenchurch Medical Ctre;1 227,00;1 680,00;182,00;90,00;3 179,00
NHS CHILTERN CCG;The Doctors House Marlow Medical Group;1 994,00;596,00;2 727,00;3 036,00;8 353,00
NHS CHILTERN CCG;The Hall Practice;154,00;992,00;599,00;1 021,00;2 766,00
